"bid","beer_name","beer_abv","beer_ibu","beer_slug","beer_style","rating_score","rating_count","auth_rating"
"319724","Suomen Olutmestarin IPA 777","5,7","57","sinebrychoff-carlsberg-group-suomen-olutmestarin-ipa-777","IPA - American","3.41883","154",
"4473","Guinness Draught","4,2","45","guinness-guinness-draught","Stout - Irish Dry","3.80721","480460",
"154550","Prager Dunkles","4,5","0","7stern-brau-prager-dunkles","Lager - Dark","3.58002","528",
"254056","Zwettler Export","5","15","privatbrauerei-zwettl-zwettler-export","Lager - Helles","3.34016","513",
"95356","Savinjski Imperial IPA","0","0","1516-brewing-company-savinjski-imperial-ipa","IPA - Imperial / Double","4.10526","38",
"22547","HopDevil IPA","7","0","1516-brewing-company-hopdevil-ipa","IPA - American","3.66305","1892",
"250374","1516 Weisse","5","0","1516-brewing-company-1516-weisse","Hefeweizen","3.57934","980",
"223466","Lapin Kulta Luomu","4,5","0","hartwall-lapin-kulta-luomu","Lager - Euro","2.49055","873",
"39540","Karhu III","4,6","16","sinebrychoff-karhu-iii","Lager - Pale","2.76637","14617",
"171336","Raid Beer","5,2","50","to-ol-raid-beer","Pilsner - Other","3.71842","9294",
"38097","Koff Lite III","4,4","18","sinebrychoff-koff-lite-iii","Lager - North American Adjunct","1.97434","380",
"21768","Ayinger Br?uweisse","5,1","13","brauerei-aying-ayinger-brau-weisse","Hefeweizen","3.77154","64605",
"8823","Chiswick Bitter","3,5","0","fuller-smith-turner-chiswick-bitter","English Bitter","3.17791","4716",
"116466","Kapuziner Winter-Wei?bier Naturtr?b","5,4","0","kulmbacher-brauerei-kapuziner-winter-weissbier-naturtrub","Hefeweizen","3.35638","1081",
"225810","Kievari Barley Wine","8,3","48","laitilan-wirvoitusjuomatehdas-kievari-barley-wine","Barleywine - English","3.23843","281",
"6683","Celebrator","6,7","24","brauerei-aying-celebrator","Doppelbock ","3.83288","89821",
"15677","Paulaner Hefe-Weizen / Hefe-Wei?bier Naturtr?b / Natural Wheat","5,5","12","paulaner-brauerei-paulaner-hefe-weizen-hefe-weissbier-naturtrub-natural-wheat","Hefeweizen","3.69591","182893",
"73768","Malmg?rd Blond Ale","4,2","0","malmgardin-panimo-malmgard-blond-ale","Blonde Ale","3.28547","1748",
"67458","Hoppy Lovin' Christmas","7,8","66","mikkeller-hoppy-lovin-christmas","IPA - American","3.85074","15138",
"4001","Gonzo Imperial Porter","9,2","85","flying-dog-brewery-gonzo-imperial-porter","Porter - Imperial / Double","3.83111","47363",
"239361","P3","7","0","evil-twin-brewing-p3","IPA - American","3.62598","383",
"10052","Aecht Schlenkerla Rauchbier - Urbock","6,5","40","brauerei-schlenkerla-aecht-schlenkerla-rauchbier-urbock","Rauchbier","3.79049","19300",
"24126","Wild Raven","6,6","65","thornbridge-brewery-wild-raven","IPA - Black / Cascadian Dark Ale","3.74624","15538",
"20951","Bigfoot","9,6","90","sierra-nevada-brewing-co-bigfoot","Barleywine - American","3.72628","33510",
"171879","Southern Hemisphere Harvest (2012)","6,7","0","sierra-nevada-brewing-co-southern-hemisphere-harvest-2012","IPA - American","3.83908","2161",
"12909","Holiday Ale From To (Til Fra via Mikkeller)","8","0","mikkeller-holiday-ale-from-to-til-fra-via-mikkeller","Porter - Imperial / Double","3.77321","8866",
"254974","Huvila Brown Ale","4,6","0","malmgardin-panimo-huvila-brown-ale","Brown Ale - English","3.19432","669",
"3759","Snake Dog IPA","7,1","60","flying-dog-brewery-snake-dog-ipa","IPA - American","3.59088","133114",
"3355","Alba Scots Pine Ale","7,5","13","williams-brothers-brewing-co-alba-scots-pine-ale","Gruit / Ancient Herbed Ale","3.48661","7130",
"41167","American Ale","4,5","24","brooklyn-brewery-american-ale","Pale Ale - American","3.3321","30497",
"229118","Eight","8","0","slottskallans-bryggeri-eight","IPA - Black / Cascadian Dark Ale","3.45902","244",
"34640","Galway Hooker Irish Pale Ale","4,3","35","galway-hooker-galway-hooker","Pale Ale - American","3.41727","12326",
"1732","Schwarzer Abt","3,9","17","klosterbrauerei-neuzelle-schwarzer-abt","Schwarzbier","2.91667","2820",
"84799","Krombacher Weizen Alkoholfrei","0,4","8","krombacher-gruppe-krombacher-weizen-alkoholfrei","Non-Alcoholic","2.96427","2512",
"33664","Huvila Joutsen","4,7","0","malmgardin-panimo-huvila-joutsen","Red Ale - American Amber / Red","2.95556","45",
"5787","Hoppin' To Heaven IPA","6,8","68","hoppin-frog-brewery-hoppin-to-heaven-ipa","IPA - American","3.71937","6464",
"171763","Alpo's IPA","6,8","100","malmgardin-panimo-alpo-s-ipa","IPA - English","3.46108","623",
"100956","Harvest Ale","7","0","bell-s-brewery-harvest-ale","IPA - American","3.68767","1448",
"30064","Sheepshaggers Gold","4,5","0","cairngorm-brewery-co-sheepshaggers-gold","Golden Ale","3.13363","3229",
"772293","Laiskajaakko Luomu","4,5","25","panimo-tislaamo-teerenpeli-laiskajaakko-luomu","Lager - Euro Dark","3.18949","2884",
"152037","Keisari Kellari","4,5","20","nokian-panimo-keisari-kellari","Kellerbier / Zwickelbier","2.95572","3015",
"5940","Leffe Blonde / Blond","6,6","20","abbaye-de-leffe-leffe-blonde-blond","Blonde Ale - Belgian Blonde / Golden","3.59693","233807",
"19471","Helles Schlenkerla Lagerbier","4,3","30","schlenkerla-heller-brau-trum-helles-schlenkerla-lager","Lager - Helles","3.51735","15622",
"205040","Never Mind The Anabolics","6,5","35","brewdog-never-mind-the-anabolics","IPA - American","3.49866","747",
"186621","American Double IPA","7,9","0","stadin-panimo-american-double-ipa","IPA - American","3.66","75",
"6976","Five AM Saint","5","25","brewdog-five-am-saint","Red Ale - American Amber / Red","3.66851","80379",
"10137","Green Gold","7","0","mikkeller-green-gold","IPA - American","3.84524","24235",
"40688","Cock O' The Walk","4,3","0","williams-brothers-brewing-co-cock-o-the-walk","Red Ale - American Amber / Red","3.46257","1750",
"9945","Krombacher Pils","4,8","24","krombacher-gruppe-krombacher-pils","Pilsner - German","3.28145","62542",
"72947","Ginger Joe","4","0","stones-ginger-joe","Ginger Beer","3.26548","15841",
"6284","Pale Ale","5,6","38","sierra-nevada-brewing-co-pale-ale","Pale Ale - American","3.65219","345106",
"4997","Torpedo Extra IPA","7,2","65","sierra-nevada-brewing-co-torpedo-extra-ipa","IPA - American","3.75532","263708",
"8314","Hofbr?u Dunkel / Dunkel Gold","5,5","22","staatliches-hofbrauhaus-munchen-hofbrau-dunkel-dunkel-gold","Lager - Dunkel Munich","3.69328","65424",
"99098","Holba ?er?k","4,7","0","holba-holba-serak","Pilsner - Czech","3.00995","1583",
"78539","Paulaner Oktoberfest Bier","6","0","paulaner-brauerei-paulaner-oktoberfest-bier","Festbier","3.55811","42244",
"165400","Sorachi Aced","4,6","0","ugly-duck-brewing-co-sorachi-aced","Pale Ale - American","3.09167","60",
"37936","Pilsner Urquell","4,4","40","plzensky-prazdroj-pilsner-urquell","Pilsner - Czech","3.3525","176319",
"5702","Punk IPA","5,6","45","brewdog-punk-ipa","IPA - American","3.82334","205525",
